;Sec;Wind;Rpm;Omega;Lambda;Cp;Power;Torque;LoadTorque;GenPower;;
3030;303;4,87671715623144;278,495357881008;29,1639642534597;5,99264627058299;0,289401120071454;61,5808303194862;2,19507533525397;5,08252795670611;107,309782272176;;
3040;304;4,80852517161051;272,940432635732;28,5822538705057;5,95616559824634;0,297855848484319;60,7581361797581;2,20609280561522;4,98095046633949;103,071629947294;;
3050;305;4,7459813405149;267,604549766683;28,0234815504296;5,91641123842084;0,306780820940427;60,1684624890824;2,2241563061645;4,88335104252872;99,0809994184421;;
3060;306;4,68916186296867;262,493672451182;27,4882717556696;5,87343528943649;0,316092947598825;59,7947574272601;2,24899303395913;4,78983968217554;95,3325194318479;;
3070;307;4,63813596475285;257,613064574078;26,9771757189313;5,82731179362739;0,325701525707867;59,6228661484172;2,28038016864382;4,70051341723975;91,8203958549058;;
3080;308;4,59296581306446;252,96740622156;26,4906835376702;5,77814009445799;0,335509114418282;59,641229886522;2,31813906588259;4,6154584470533;88,5385750775408;;
3090;309;4,55370644077541;248,560895145447;26,0292347994074;5,72604750619047;0,345412887860487;59,8406437647857;2,36213065700303;4,53475200978215;85,4808833084768;;
3100;310;4,55382362362797;244,417487115004;25,5953381463114;5,62957354833652;0,362449268163987;62,796938857814;2,51300339039619;4,45846404147345;82,6547738963393;;
3110;311;4,52652204498116;240,683222280208;25,2042868663778;5,57661020661491;0,371090848663712;63,1446838769796;2,55843310323632;4,39004017085113;80,1484314027848;;
3120;312;4,50525291184764;237,178432217008;24,837266127157;5,52091437364325;0,379641940362672;63,6933867301627;2,61413657464784;4,32577327029148;77,8312097182374;;
3130;313;4,49004213738989;233,908892770582;24,4948807737122;5,46279076724015;0,38798630385295;64,4362524912933;2,67682343022175;4,26578093201304;75,7001707395373;;
3140;314;4,48090825359353;230,879965516983;24,177692268947;5,40255436694101;0,396017295572562;65,3694662039433;2,74638059364687;4,21016157243953;73,7523546702351;;
3150;315;4,47786238868901;228,096639235702;23,8862230366029;5,34054161572834;0,403638130644423;66,4916399375989;2,82274228885907;4,1590066208065;71,9848602068217;;
3160;316;4,48090825359353;225,563631433881;23,6209670928481;5,27710803985766;0,410764078076385;67,8036763035471;2,90588629903011;4,1124023885761;70,3949570644644;;
3170;317;4,49004213738989;223,285479707621;23,3823996136122;5,2126251534389;0,417324323266102;69,308671975505;2,9958309351699;4,07043175049242;68,9801852236735;;
3180;318;4,50525291184764;221,266624512813;23,1709856023257;5,14747679030955;0,42326339300645;71,0118564711967;3,0926325649432;4,03317566656499;67,7384436184493;;
3190;319;4,52652204498116;219,511484585994;22,9871877879741;5,08205502142442;0,428542066493437;72,9205622131574;3,19638356500089;4,00071456815549;66,6680705925306;;
3200;320;4,58689293323497;218,042446556124;22,8333504927457;4,98058740795345;0,435398167370546;77,0912406888512;3,39681356615284;3,9731296258436;65,7787301923264;;
3210;321;4,62019369462698;216,993403128369;22,723494927252;4,92032062264354;0,438720075793561;79,3835811368379;3,50763783845217;3,95354923730208;65,1473049974032;;
3220;322;4,65945306691603;216,207945413003;22,6412419916633;4,86059670227509;0,441472020123417;81,9352226203576;3,62934778137994;3,93874708406298;64,6765271675259;;
3230;323;4,70462321860442;215,692744467664;22,5872902774677;4,80183856614739;0,443664078303205;84,7600958855295;3,75931540903619;3,92885470391954;64,3686595990383;;
3240;324;4,75564911682024;215,454591684791;22,5623509775833;4,74444199844303;0,445320629495011;87,874902322078;3,89771702135249;3,92399559065198;64,2265953628878;;
3250;325;4,81246859436647;215,500403149412;22,5671483427056;4,68878389636866;0,446477791149512;91,2990409461161;4,04476341103433;3,92429539116348;64,253910883861;;
3260;326;4,87501242546207;215,837277903316;22,6024257827158;4,6352197356514;0,447181321027452;95,0546714191899;4,20069595084248;3,92988298478121;64,4549540231382;;
3270;327;4,94320441008301;216,472546058652;22,6689509051255;4,58408149527885;0,447484415829616;99,1667895585831;4,36578231352137;3,9408913783605;64,8349295125176;;
3280;328;5,01696146680017;217,413806253329;22,7675194373971;4,53567605173946;0,447445499713766;103,663309574138;4,54031167493671;3,95745840845934;65,3999823700534;;
3290;329;5,09619373400138;218,668951674095;22,8989579520733;4,49028402766137;0,447126083395296;108,575146372294;4,72458925691294;3,97972723695781;66,1572795756603;;
3300;330;5,2135152811112;220,263944451704;23,0659851969963;4,42025044952158;0,446106909269697;115,982784634997;5,00773418164467;4,00784662202745;67,1259147688129;;
3310;331;5,30340181925126;222,337995043648;23,283179256472;4,38564383732121;0,445371981485559;121,884679919932;5,20752629364403;4,04502730629605;68,3960093152122;;
3320;332;5,39845443725818;224,741611322175;23,5348853522553;4,35438831400217;0,444579060222375;128,327565045947;5,42116512050272;4,08818143070673;69,8828121798865;;
3330;333;5,49855732815865;227,484910096901;23,8221629141199;4,32669220534179;0,443775281434869;135,354285194963;5,64615939898794;4,13750301988087;71,5992676093113;;
3340;334;5,60358853199979;230,578137288214;24,1460848922874;4,30272463250566;0,443003863390349;143,01080674335;5,88272900396947;4,19317855274171;73,5596485427926;;
3350;335;5,7134200844385;234,031546635309;24,5077250557629;4,28262584635185;0,442303256960526;151,346101398413;6,13105987715373;4,25539477517095;75,7795807417765;;
3360;336;5,82791817264642;237,855318615143;24,9081495015481;4,26650783780027;0,441706314996841;160,4118967185;6,39129080619366;4,32433726627964;78,2760905017068;;
3370;337;5,94694329834013;242,059455628762;25,3484056785801;4,25445491831552;0,44123965214789;170,262323640196;6,66349937852414;4,40018857389299;81,0676338360215;;
3380;338;6,0703504477384;246,653652944984;25,8295088729855;4,24652423545624;0,440923179482217;180,953443534263;6,94768732844947;4,48312590912807;84,1741028396709;;
3390;339;6,1979892682391;251,647145443649;26,3524261590725;4,2427462025337;0,440769799156365;192,542638534128;7,24376559271919;4,57331839968354;87,6168044090101;;
3400;340;6,3620461815023;257,068870115757;26,9201878113045;4,22155459938114;0,439878292307313;207,819172728969;7,65323541894559;4,67092391442541;91,432873792832;;
3410;341;6,49767685330669;263,077955556461;27,5494577363838;4,22961547768982;0,440223624088604;221,569664961912;7,96821267101864;4,77961109661082;95,757391943481;;
3420;342;6,63705796847262;269,500477202573;28,2220225975341;4,24145454485599;0,440716973640154;236,400961727899;8,29733807380161;4,8958036646048;100,489912887939;;
3430;343;6,78001971258126;276,342220955267;28,9384882928803;4,25702714984367;0,441340694124053;252,365203113831;8,6368392831034;5,01962116361343;105,656903851736;;
3440;344;6,92638790876896;283,607397099478;29,6992957224081;4,27625179369199;0,442070909577153;269,510070468149;8,98592204865645;5,15114345592351;111,285479322145;;
3450;345;7,07598422993499;291,298335911219;30,5046889120389;4,2990198498209;0,442878390289446;287,877477389551;9,34364053125826;5,29041659375778;117,403055532907;;
3460;346;7,22862641600554;299,415261256672;31,3546913049833;4,32519632475473;0,443729185831489;307,50201488286;9,70889781604386;5,43744867907422;124,037001225811;;
3470;347;7,3841284959896;307,956079105224;32,2490836148793;4,35462086066288;0,444585408363215;328,40939348443;10,0804513973602;5,59220597779915;131,214235917905;;
3480;348;7,54230101455599;316,916190622597;33,1873842529507;4,3871090447075;0,445406157602158;350,614949627495;10,4569240417815;5,75460946369283;138,960781127432;;
3490;349;7,70295126285543;326,288339682498;34,1688333594662;4,42245408054674;0,446148571299857;374,122291906233;10,8368201866283;5,92453197110676;147,301273212674;;
3500;350;7,89784691970731;336,088938139206;35,1951495797031;4,44237704348342;0,446497118330901;403,55936038662;11,3507171807792;6,10179612993378;156,283032560591;;
3510;351;8,06286266446092;346,499771099282;36,285369404574;4,48619149168348;0,447083988627543;429,951564609734;11,7252613425206;6,2907240536645;166,115170692891;;
3520;352;8,22976085725066;357,26827243265;37,413044172079;4,53177489291737;0,447428735094733;457,560102188579;12,1020030816086;6,48618168708362;176,600647923466;;
3530;353;8,39833815833731;368,375848531661;38,5762267642734;4,57888373959706;0,447495321474566;486,330157402193;12,4751750796381;6,68785023832795;187,752483847048;;
3540;354;8,56838918224686;379,801424580362;39,7727102316994;4,62725675860195;0,447252016191606;516,193449656223;12,8431279757525;6,89535051559777;199,57979465751;;
3550;355;8,739706748001;391,521571017126;41,0000410365207;4,6766285766909;0,446672459069397;547,069353733768;13,2042897485539;7,108260002546;212,087357970236;;
3560;356;8,91208213153534;403,510778650744;42,2555478626112;4,72673386867194;0,445736377315616;578,86627631266;13,5571965152177;7,32611777446195;225,275349956895;;
3570;357;9,08530531999738;415,741779627982;43,5363752271974;4,77731145049964;0,444430070640939;611,483363580043;13,900519254833;7,548430267462;239,139179172506;;
3580;358;9,25916526761503;428,185903053784;44,8395207213165;4,82810818928966;0,44274664353453;644,812450748983;14,2330851601586;7,77467770072394;253,669424119888;;
3590;359;9,43345015282314;440,813452307344;46,161874522262;4,87888260646754;0,440685978426186;678,740147984496;14,5538926698711;8,00432091839736;268,851876167729;;
3600;360;9,63952278287216;453,6295602345;47,5039741403668;4,91326133175661;0,439073183823474;721,549525475457;15,0394699582696;8,23680839940092;284,712206355068;;
3610;361;9,81402026638466;466,855788606332;48,8890214689079;4,9669532316064;0,436198093461562;756,462221750157;15,3165917682511;8,47755442119902;301,556635222477;;
3620;362;9,98830515159278;480,138143232537;50,2799463247755;5,01948329699678;0,432959076876696;791,561903675683;15,5857721770632;8,71935541425833;318,959696931232;;
3630;363;10,1621650992104;493,448398560514;51,6737929351573;5,07074030771047;0,429386215624296;826,74098313943;15,841362740303;8,96171608076775;336,889038505585;;
3640;364;10,3353882876725;506,759396612873;53,0677173234509;5,12062363369608;0,42551251754845;861,896984928939;16,0833492406955;9,20414005855376;355,309658673019;;
3650;365;10,5077636712068;520,045103815981;54,4589932603335;5,16905352765325;0,421372401669935;896,932181683918;16,3118195974368;9,44615116474038;374,184175081266;;
3660;366;10,679081236961;533,280744060424;55,8450261978216;5,21597030896035;0,417000777500013;931,75378347609;16,5269412928431;9,68729591045343;393,473236167857;;
3670;367;10,8491322608705;546,442882715464;57,2233620672427;5,26133314132287;0,412432226120378;966,273863987461;16,728939390653;9,92714511686225;413,135904743597;;
3680;368;11,0177095619571;559,509465686824;58,5916913693578;5,30511849757008;0,407700304894789;1000,40908014269;16,91807611652;10,165294703759;433,130003752875;;
3690;369;11,1846077547469;572,459819105765;59,9478491418009;5,34731840575459;0,40283698708002;1034,08024724442;17,0946327328722;10,4013657501394;453,412418352454;;
3700;370;11,3808007680773;585,319702601258;61,2945329264781;5,37317851455665;0,399708601793634;1080,99724193822;17,4843262208997;10,6350039446688;474,012374245181;;
3710;371;11,5437330185286;598,377791853818;62,6619727684839;5,41601612436444;0,394276557088344;1112,76230832561;17,6017625093444;10,8732603699898;495,398088206037;;
3720;372;11,704383266828;611,200138798439;64,0047257349378;5,45661101676885;0,388838975127166;1143,87356348696;17,7178000448871;11,1072128711345;516,856855530448;;
3730;373;11,8625557853944;623,779564797084;65,3220400806595;5,49511720838368;0,383418063836419;1174,27550721718;17,8254247919029;11,3367558342988;538,351191729667;;
3740;374;12,0180578653785;636,109366402814;66,613213822361;5,53167108043684;0,378032990480546;1203,91327586504;17,9246242583678;11,5617667743552;559,843929586954;;
3750;375;12,170700051449;648,183006949944;67,8775624420464;5,56640184966954;0,37269912987402;1232,72920808914;18,0153268529591;11,7821264707957;581,29779432999;;
3760;376;12,320296372615;659,994007780584;69,1144074962808;5,59943091255138;0,367428677980447;1260,66340219836;18,0974170239445;11,9977169241411;602,675279156958;;
3770;377;12,4666645688027;671,5358717192;70,3230686024667;5,63087152864415;0,362231198837759;1287,65436935353;18,170749042437;12,2084199067605;623,938559222418;;
3780;378;12,6096263129114;682,802034611145;71,5028583639704;5,66082877403626;0,35711410067662;1313,63973763059;18,2351591449956;12,4141160326622;645,049444852139;;
3790;379;12,7490074280773;693,785840514491;72,6530797722173;5,68939970186557;0,352083042046786;1338,55697015015;18,290475907956;12,6146842661025;665,969372708475;;
3800;380;12,9154079936008;704,533762300814;73,7785994547007;5,70305415127313;0,349626399159213;1381,94652028882;18,6026594184066;12,8100017893661;686,763195382355;;
3810;381;13,0471229769624;715,387087514773;74,9151569577751;5,7329367068967;0,34413166761051;1402,26965531914;18,5861616068281;13,0084474876238;708,08531353671;;
3820;382;13,1747617974631;725,842461147959;76,0100410707989;5,76081876447402;0,338857527360419;1421,7003894328;18,5767489834503;13,1995932814092;728,933875642133;;
3830;383;13,2981689468614;735,910968289527;77,0644126215372;5,7869544251175;0,333783968103403;1440,13644569829;18,5645502302672;13,3836778186056;749,296914807084;;
3840;384;13,4171940725551;745,60081551788;78,0791310008285;5,8115479987024;0,32889452595075;1457,48595928985;18,5482982540083;13,5608557377045;769,159027096077;;
3850;385;13,531692160763;754,917580785862;79,0547803305003;5,83477162538422;0,324174401347605;1473,66128673142;18,5268968883349;13,7312330042804;788,501405292534;;
3860;386;13,6415237132017;763,864637571415;79,9917138803192;5,85677023680789;0,319610555271938;1488,58072076622;18,499415341679;13,8948746842321;807,302324809653;;
3870;387;13,7465549170429;772,443546835403;80,8900951137166;5,87766593396944;0,315191666726328;1502,16960583692;18,4650778126888;14,0518121462492;825,537662549071;;
3880;388;13,8466578079433;780,654410867624;81,7499347424549;5,8975617874429;0,310908007444689;1514,36099746236;18,4232503488726;14,2020495777207;843,181420930592;;
3890;389;13,9417104259503;788,496186768404;82,5711235543406;5,91654509118723;0,306751273182537;1525,09598436664;18,3734264645463;14,3455697673692;860,206237692466;;
3900;390;14,061950110144;796,025924831505;83,359635841874;5,92187990740683;0,305570862722019;1558,87476997777;18,6100374112873;14,4823391562023;876,713747554313;;
3910;391;14,1465610555165;803,61525839794;84,1543889556177;5,94304774691906;0,300834009132116;1562,57976427735;18,4744753071816;14,6215583892687;893,510665888432;;
3920;392;14,2257933227177;810,709078957936;84,8972520712054;5,96253724778947;0,296397468308967;1565,54877864923;18,3528992233647;14,751669204418;909,355014363795;;
3930;393;14,2995503794349;817,3314904511;85,5907493471666;5,98063408963644;0,292213129869063;1567,57923492529;18,2328712912748;14,8731575813577;924,272127322823;;
3940;394;14,3677423640558;823,500636983237;86,2367808297254;5,99755414663177;0,288244252235725;1568,51573885321;18,1119990334864;14,9863639188713;938,277434206945;;
3950;395;14,4302861951514;829,229830122926;86,8367405030153;6,01346797260689;0,284461314833534;1568,23331678088;17,9884157666752;15,0915383606164;951,378266556441;;
3960;396;14,4871056726976;834,528655308643;87,3916321517573;6,02851054163871;0,280840730714283;1566,63421696151;17,8606889231367;15,1888613540528;963,575835121077;;
3970;397;14,5381315709135;839,403870735039;87,9021634924056;6,04278902807176;0,277363714177569;1563,64463312539;17,7277404969165;15,2784603718218;974,866906476129;;
3980;398;14,5833017226018;843,860130291062;88,3688218790474;6,05638896814634;0,27401531654624;1559,21158291238;17,5887795419186;15,3604233729493;985,245203758053;;
3990;399;14,6225610948909;847,900559900016;88,7919346575897;6,06937910449903;0,270783624295846;1553,30006323615;17,4432458848298;15,4348095434174;994,702562585593;;
4000;400;14,6857890088089;851,589108001257;89,1781984926146;6,0694214611425;0,270773033283783;1573,47516545384;17,6002367308079;15,5016577987383;1003,37572287407;;
4010;401;14,7130905874557;855,312126838161;89,5680720944605;6,08509487896592;0,266830081509367;1559,22627654388;17,3618794238428;15,5705813622448;1012,16811439662;;
4020;402;14,7343597205892;858,490107801617;89,9008694664584;6,09929141744551;0,263217435811945;1544,79583081524;17,1436563833202;15,6294687878218;1019,70367191049;;
4030;403;14,749570495047;861,157838276621;90,1802335348682;6,11231383709477;0,259869029528004;1529,87263271575;16,9312795484966;15,679008086509;1026,0509114426;;
4040;404;14,7587043788433;863,341686107302;90,4089255337352;6,12438189577682;0,256736445479835;1514,24049034297;16,7215019441395;15,7196931011646;1031,26152476223;;
4050;405;14,7617502437479;865,061577966379;90,5890321792447;6,13566217237126;0,253782582607297;1497,74542469184;16,5119349594698;15,7518967997333;1035,37443859834;;
4060;406;14,7587043788433;866,332699974777;90,7221437581836;6,1462812652218;0,250979065142162;1480,2832607439;16,3008519892685;15,7759030783741;1038,41943377342;;
4070;407;14,749570495047;867,166797081154;90,8094901986392;6,15633580336423;0,24830418762095;1461,78935566107;16,0870336870447;15,7919310782792;1040,41995759528;;
4080;408;14,7343597205892;867,573159447836;90,8520443640875;6,16589999954;0,245741309688174;1442,23025915573;15,8696473589186;15,8001536565377;1041,3952868602;;
4090;409;14,7130905874557;867,559366942797;90,850600016408;6,1750313230316;0,243277616738141;1421,59703421507;15,6481537926139;15,8007113351719;1041,3621753343;;
4100;410;14,7152810517066;867,193734885391;90,8123111187644;6,17138135877365;0,244264373376146;1428,00077037522;15,7316697198789;15,7937227795243;1040,48459813398;;
4110;411;14,6819802903146;866,863367606412;90,7777151399015;6,18346100677871;0,240988634171895;1399,30730033579;15,4194046546095;15,7888256255112;1039,69198034752;;
4120;412;14,6427209180256;865,993046582578;90,6865753398659;6,1942057889008;0,23805066955429;1371,18922527155;15,1317536009689;15,7739688900187;1037,60535035463;;
4130;413;14,5975507663372;864,624612418821;90,5432732563458;6,20392057972032;0,235374682173134;1343,2670412101;14,8537169705246;15,749972105526;1034,32871259549;;
4140;414;14,5465248681213;862,790241195656;90,3511783604488;6,21282185704109;0,232906370633825;1315,29072777432;14,5816597696196;15,7174367010997;1029,94454375475;;
4150;415;14,4897053905751;860,514929912827;90,1129083317388;6,22107019923965;0,230605089529303;1287,09375636395;14,3129952252177;15,6768290486506;1024,51946053831;;
4160;416;14,4271615594795;857,818513868554;89,8305403176865;6,22878507720725;0,228440416862617;1258,57256046712;14,0459155157749;15,6285183226144;1018,10887442942;;
4170;417;14,3589695748586;854,717157131918;89,5057670155652;6,2360557721744;0,226389544630123;1229,67068928301;13,7791891808307;15,5728044846417;1010,76044135365;;
4180;418;14,2852125181414;851,224448920578;89,1400114848507;6,24294940794941;0,224435314604441;1200,36670327109;13,5120097212197;15,5099388775669;1002,51659556414;;
4190;419;14,2059802509402;847,352206881523;88,7345112665814;6,24951684507692;0,22256475056595;1170,66499352939;13,2438830356104;15,4401393199352;993,416393421977;;
4200;420;14,1504172552752;843,17017350136;88,296569776519;6,24295510895594;0,224433694548127;1166,69792812134;13,2700948151208;15,3636011268763;983,63475033328;;
4210;421;14,0605307171352;839,052889261517;87,8654088002437;6,25260960188869;0,221680880685324;1130,56622784286;12,9215320171384;15,2896164818173;974,051831156106;;
4220;422;13,9654780991282;834,455545902822;87,383976153057;6,26105185326373;0,219258478122927;1095,68684896513;12,599683299905;15,2067593719066;963,407013186519;;
4230;423;13,8653752082278;829,42244654642;86,8569112467295;6,26857164009484;0,217088778387923;1061,68304928702;12,2901448705562;15,1158921682811;951,820296873101;;
4240;424;13,7603440043866;823,988471973985;86,2878667879977;6,27537322896954;0,215116563164326;1028,31069790928;11,9894380750564;15,0176651671389;939,389419113822;;
4250;425;13,6505124519479;818,181556872041;85,679768090251;6,28160737169118;0,213300753974132;995,409741134056;11,6951192466163;14,9125979145755;926,195707384684;;
4260;426;13,53601436374;812,024661365438;85,0350195320233;6,28738563187712;0,211610776362821;962,881471232164;11,4055012434519;14,8011162618782;912,308730232335;;
4270;427;13,4169892380463;805,537207363782;84,3556549708334;6,29279086337282;0,210023839067226;930,671546706158;11,11944826466;14,683579370349;897,78966739387;;
4280;428;13,293582088648;798,736121942569;83,6434470057954;6,29788486072331;0,208522912091272;898,757393214044;10,8362252678689;14,5602993335743;882,693733484637;;
4290;429;13,1659432681473;791,636593125258;82,8999861229288;6,30271393760747;0,207095231829644;867,138896477191;10,5553877647557;14,431555395113;867,07190607968;;
4300;430;13,062823293016;784,306641364969;82,1323954070792;6,29350604624019;0,209813427431985;858,039070409669;10,546829832739;14,297604218989;851,089392602756;;
4310;431;12,9271926212116;777,096088602957;81,3773081244795;6,30147374595863;0,207462332217464;822,270188911329;10,2016715016817;14,1670659753861;835,512282625159;;
4320;432;12,7878115060457;769,511536020985;80,5830556742335;6,30834350099275;0,205424978103218;788,142155079017;9,88300713361384;14,0295946933836;819,282469991174;;
4330;433;12,6448497619371;761,595422958805;79,7540822933903;6,31437423186313;0,203628629859878;755,340009903527;9,57808631856534;13,8860126440487;802,512939191922;;
4340;434;12,4984815657494;753,382184852533;78,8939940522111;6,31974872601776;0,202021583577828;723,655992022423;9,28400278530508;13,7369598905668;785,297265598009;;
4350;435;12,3488852445833;744,900290330968;78,0057721783864;6,32460255740002;0,20056522264026;692,949401405371;8,99870557513688;13,5829643031058;767,71438771389;;
4360;436;12,1962430585128;736,173877048627;77,091944361063;6,32903630994095;0,199230753745658;663,127776961251;8,72076816605955;13,4244723039405;749,832392384428;;
4370;437;12,0407409785287;727,223944611441;76,154709673724;6,33312455761182;0,197996761462659;634,13300540712;8,44921887328507;13,261871292742;731,711250793399;;
4380;438;11,8825684599623;718,06922277851;75,1960294920599;6,33692245416759;0,196847386465386;605,931119785476;8,18341652510731;13,0955059707816;713,404785565962;;
4390;439;11,7219182116629;708,726801958542;74,217693519398;6,34047056326944;0,195770974547706;578,504834496009;7,92295942948876;12,9256901984592;694,962076763279;;
4400;440;11,5871193176483;699,259920855832;73,2263240970425;6,32839574362509;0,19942379608179;569,201512824339;7,90427382216482;12,7527155855518;676,520040362882;;
4410;441;11,4221035728947;689,983500090923;72,2548996336465;6,33502740946584;0,197421256546291;539,752699411598;7,59797135078715;12,5842737582779;658,689595415922;;
4420;442;11,255205380105;680,46939246765;71,2585846618641;6,34064882281291;0,195716827760003;511,977729580592;7,31621339130025;12,4113976380821;640,64963565932;;
4430;443;11,0866280790183;670,75491969193;70,241287501409;6,34547463084026;0,194248536686181;485,644887360332;7,04844825647289;12,2348079297016;622,488204076757;;
4440;444;10,9165770551088;660,871340788143;69,2062815894991;6,3496558658309;0,192972555821886;460,593316891635;6,79251158352355;12,0550839229206;604,278622041392;;
4450;445;10,7452594893547;650,845266289221;68,1563535744906;6,35330448704337;0,191856222799721;436,706084513677;6,54684312667988;11,8727177301015;586,082688706891;;
4460;446;10,5728841058203;640,699832959567;67,0939263325676;6,35650264449383;0,190875498234239;413,897905168301;6,31032784934639;11,6881363396592;567,953282920652;;
4470;447;10,3996609173583;630,455570689356;66,0211497486967;6,3593095691983;0,190013040137907;392,106077608093;6,08217807865685;11,5017178926773;549,936272519086;;
4480;448;10,2258009697406;620,131041308566;64,9399676130727;6,36176668792169;0,189256753941797;371,283819481754;5,86184618434767;11,3138036788987;532,071913741504;;
4490;449;10,0515160845325;609,743308489727;63,8521668292171;6,36390140941163;0,188598706697801;351,395386724774;5,64895988301411;11,1247069625035;514,39587652215;;
4500;450;9,90468173597011;599,348148399427;62,7635882633509;6,34795084389869;0,193493301526137;344,94522663339;5,64260351251486;10,9347194600604;497,006110953322;;
4510;451;9,7301842524576;589,218427905134;61,7028064656187;6,3528957628;0,191981410130076;324,477807969699;5,40124074024442;10,7504429530235;480,348053018254;;
4520;452;9,55589936724949;578,996715870302;60,6323913367591;6,35682062160019;0,190777876440348;305,425534430257;5,18144668676016;10,5644061485617;463,826538119271;;
4530;453;9,38203941963184;568,713255414701;59,5555099287136;6,35988178426855;0,189837025057282;287,630746831256;4,97489963998414;10,3771922275084;447,496965071278;;
4540;454;9,20881623116979;558,394070715735;58,4748874868341;6,36218397606285;0,189128193697194;270,975685350863;4,78011541712599;10,1892823062325;431,404815847588;;
4550;455;9,03644084763546;548,061809035105;57,392895626704;6,36380043632386;0,188629853373357;255,367301215726;4,59598157949463;10,0010944161049;415,587496226632;;
4560;456;8,86512328188132;537,736485607226;56,3116303386673;6,3647791948892;0,188327853436679;240,730725193858;4,42166409898667;9,81299746037818;400,075909970817;;
4570;457;8,69507225797177;527,436044384934;55,2329707089792;6,36514782006876;0,188214062305215;227,004404691576;4,25653696227109;9,62532172130135;384,895651064867;;
4580;458;8,52649495688512;517,176779924102;54,158623099457;6,36491700254398;0,188285316731278;214,136500643218;4,10012909720092;9,4383667656933;370,067910764638;;
4590;459;8,35959676409538;506,973654574413;53,0901543636189;6,36408325426928;0,188542608690827;202,082231406393;3,95208436329352;9,2524073890781;355,610172159859;;
4600;460;8,22176550634644;496,87303114528;52,0324196032759;6,34159350146155;0,19542977207669;199,273070734423;3,97460341791941;9,06769808106448;341,581422602099;;
4610;461;8,05883325589522;487,102763224401;51,0092795891685;6,34280870806018;0,195060247011282;187,304369613575;3,81172908629953;8,88970498962696;328,280116718776;;
4620;462;7,89818300759577;477,373273023985;49,9904098077535;6,34273555657425;0,195082499658996;176,344743472123;3,66696246659782;8,71239109962934;315,296821894931;;
4630;463;7,74001048902939;467,706919563193;48,9781516899277;6,34145447417285;0,195472029051331;166,292207376376;3,53391365295716;8,5361884321749;302,657181291263;;
4640;464;7,58450840904532;458,123265470708;47,9745538292762;6,33900389334364;0,196216235589872;157,065167032918;3,41160059740143;8,36145815855139;290,380927479702;;
4650;465;7,43186622297479;448,639516422591;46,9814179998947;6,33539706274292;0,197309372589443;148,594931366491;3,29924702844117;8,18851761551379;278,482840694427;;
4660;466;7,28226990180876;439,270953296858;46,0003444115087;6,33062618469933;0,198751268318645;140,822759887014;3,19623448727464;8,01764837989747;266,973629562734;;
4670;467;7,13590170562105;430,031267188582;45,0327667921715;6,32466573645023;0,200546234871477;133,697633373993;3,10206548905222;7,84910252696693;255,860627390954;;
4680;468;6,99293996151241;420,932819739667;44,079979649933;6,31747518327283;0,202702113316218;127,174577870511;3,01633526806007;7,68310749222558;245,148347393523;;
4690;469;6,8535588463465;411,986846099422;43,14315952682;6,30900125005092;0,205229412641669;121,213410241683;2,93871014423342;7,51986986037872;234,838930000477;;
4700;470;6,74462573294324;403,229594226976;42,2261023000504;6,27424555535061;0,21544418789786;121,274914598777;2,99881278516796;7,35957833106956;224,961495396503;;
4710;471;6,61291074958164;394,846099627845;41,348184841503;6,26623709295703;0,217763579846462;115,538270111018;2,91528613962169;7,20664367877277;215,704446328801;;
4720;472;6,48527192908095;386,60509975687;40,4851893952645;6,25623184372189;0,220643264511163;110,417491516889;2,84637242868945;7,05626025605353;206,794293317401;;
4730;473;6,36186477968268;378,521388521507;39,6386651756251;6,24423667190633;0,224069348176931;105,85183283951;2,78720933386245;6,9087162294428;198,23678319917;;
4740;474;6,24283965398896;370,60797144281;38,8099741174982;6,23022901858026;0,22803395558244;101,79083833869;2,73715838966575;6,76425165813848;190,034698174804;;
4750;475;6,12834156578105;362,876277060751;38,0003130147326;6,21417243916029;0,232530483559187;98,1909389249868;2,69569187241744;6,62307737118322;182,188326733064;;
4760;476;6,01851001334232;355,336403451403;37,2107393353301;6,1960204926935;0,237552218966708;95,0142365790708;2,66237074240708;6,48537955414007;174,695934117173;;
4770;477;5,91347880950119;347,997318173909;36,4421921598422;6,17572034233966;0,243091047723965;92,2275622507241;2,63682745459899;6,35132346672224;167,554149194767;;
4780;478;5,81337591860073;340,86702171538;35,6955092972792;6,15321615735511;0,249136254200875;89,8017462219072;2,61875260469388;6,22105647918781;160,758285131712;;
4790;479;5,7183233005938;333,9526823582;34,9714414083801;6,12845238021538;0,255673418676318;87,7110530476404;2,60788459413869;6,09471057533377;154,302607451362;;
4800;480;5,65463925991646;327,281617769056;34,2728491923711;6,07310430591567;0,269850830133355;89,5160891851609;2,70834700458934;5,97240443836475;148,199459308583;;
4810;481;5,57002831454402;321,003647166071;33,6154216803192;6,04693977905982;0,27634556275994;87,6167891206116;2,69679337776092;5,85769306561142;142,568416603819;;
4820;482;5,49079604734282;314,932645465885;32,9796679000261;6,01798785206221;0,283378005023152;86,0666115563844;2,6969749097395;5,74672194455617;137,226742871907;;
4830;483;5,41703899062565;309,077553360115;32,3665241184829;5,9862935988182;0,29089169873684;84,8359332930586;2,7051894298528;5,63966801842888;132,171653806102;;
4840;484;5,34884700600471;303,446284871121;31,7768190901326;5,95189784535102;0,298828353395049;83,9005791795825;2,7210739344855;5,53667727296153;127,399300122223;;
